id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
399621,81461,63363,kristine_mcdivitt_tompkins_let_s_make_the_world_wild_again,Let's make the world wild again,972,2303795,Kristine McDivitt Tompkins
399621,81461,945,johan_rockstrom_let_the_environment_guide_our_development,Let the environment guide our development,1073,2012138,Johan Rockström
399621,81461,83,e_o_wilson_my_wish_build_the_encyclopedia_of_life,My wish: Build the Encyclopedia of Life,1324,1719103,E.O. Wilson
399621,81461,23928,alex_gendler_myths_and_misconceptions_about_evolution,Myths and misconceptions about evolution,247,3208006,Alex Gendler
399816,81501,2764,betsy_schwarm_why_should_you_listen_to_vivaldi_s_four_seasons,"Why should you listen to Vivaldi's ""Four Seasons""?",244,4942612,Betsy Schwarm
399816,81501,24113,elizabeth_hellmuth_margulis_why_we_love_repetition_in_music,Why we love repetition in music,256,1665284,Elizabeth Hellmuth Margulis
399816,81501,23936,tim_hansen_how_to_read_music,How to read music,316,7128468,Tim Hansen
399706,81477,78380,robert_a_belle_the_emotions_behind_your_money_habits,The emotions behind your money habits,513,2237591,Robert A. Belle
399706,81477,77214,jen_gunter_what_s_normal_anxiety_and_what_s_an_anxiety_disorder,What's normal anxiety -- and what's an anxiety disorder?,310,4520893,Jen Gunter
399706,81477,66455,keith_payne_the_psychology_of_inequality_and_political_division,The psychology of inequality and political division,719,2090690,Keith Payne
399706,81477,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,725,1468818,Vikram Patel
399706,81477,1253,richard_wilkinson_how_economic_inequality_harms_societies,How economic inequality harms societies,997,4125351,Richard Wilkinson
399706,81477,2739,sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health,There's no shame in taking care of your mental health,536,3097427,Sangu Delle
400307,81659,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070171,TED Audio Collective
400307,81659,77214,jen_gunter_what_s_normal_anxiety_and_what_s_an_anxiety_disorder,What's normal anxiety -- and what's an anxiety disorder?,310,4515919,Jen Gunter
400307,81659,77213,jen_gunter_5_skin_health_myths_to_stop_believing_now,5 skin health myths to stop believing now,349,1704737,Jen Gunter
400311,81662,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070171,TED Audio Collective
400311,81662,77209,jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,Why you shouldn't worry about pooping once a day,251,3527148,Jen Gunter
400311,81662,55544,jen_gunter_why_can_t_we_talk_about_periods,Why can't we talk about periods?,693,3289904,Jen Gunter
400313,81664,1961,geena_rocero_why_i_must_come_out,Why I must come out,585,3767846,Geena Rocero
400313,81664,2024,zak_ebrahim_i_am_the_son_of_a_terrorist_here_s_how_i_chose_peace,I am the son of a terrorist. Here's how I chose peace.,540,6688549,Zak Ebrahim
400313,81664,2864,chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are,Dare to refuse the origin myths that claim who you are,1146,1477589,Chetan Bhatt
400313,81664,521,nate_silver_does_racism_affect_how_you_vote,Does racism affect how you vote?,536,552954,Nate Silver
400313,81664,2037,paul_bloom_can_prejudice_ever_be_a_good_thing,Can prejudice ever be a good thing?,970,1443180,Paul Bloom
400313,81664,1658,io_tillett_wright_fifty_shades_of_gay,Fifty shades of gay,1081,3226963,iO Tillett Wright
400310,81663,55544,jen_gunter_why_can_t_we_talk_about_periods,Why can't we talk about periods?,693,3289904,Jen Gunter
400310,81663,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070247,TED Audio Collective
400310,81663,77010,jen_gunter_why_you_don_t_need_8_glasses_of_water_a_day,Why you don't need 8 glasses of water a day,261,1921752,Jen Gunter
400309,81661,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070171,TED Audio Collective
400309,81661,55544,jen_gunter_why_can_t_we_talk_about_periods,Why can't we talk about periods?,693,3289769,Jen Gunter
400309,81661,77214,jen_gunter_what_s_normal_anxiety_and_what_s_an_anxiety_disorder,What's normal anxiety -- and what's an anxiety disorder?,310,4515919,Jen Gunter
400306,81658,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070171,TED Audio Collective
400306,81658,77010,jen_gunter_why_you_don_t_need_8_glasses_of_water_a_day,Why you don't need 8 glasses of water a day,261,1921741,Jen Gunter
400306,81658,55544,jen_gunter_why_can_t_we_talk_about_periods,Why can't we talk about periods?,693,3289769,Jen Gunter
400308,81660,55544,jen_gunter_why_can_t_we_talk_about_periods,Why can't we talk about periods?,693,3289769,Jen Gunter
400308,81660,77143,ted_audio_collective_introducing_body_stuff_with_dr_jen_gunter,Introducing Body Stuff with Dr. Jen Gunter,130,1070171,TED Audio Collective
400308,81660,77209,jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,Why you shouldn't worry about pooping once a day,251,3527148,Jen Gunter
399398,81389,79878,chen_qiufan_a_sci_fi_vision_of_life_in_2041,A sci-fi vision of life in 2041,472,2306394,Chen Qiufan
399398,81389,80104,kim_stanley_robinson_remembering_climate_change_a_message_from_the_year_2071,Remembering climate change ... a message from the year 2071,598,1792497,Kim Stanley Robinson
399398,81389,24019,kate_messner_how_to_build_a_fictional_world,How to build a fictional world,303,7880030,Kate Messner
399398,81389,74,alex_steffen_the_route_to_a_sustainable_future,The route to a sustainable future,1034,1878728,Alex Steffen
399398,81389,945,johan_rockstrom_let_the_environment_guide_our_development,Let the environment guide our development,1073,2012138,Johan Rockström
399398,81389,1207,alex_steffen_the_shareable_future_of_cities,The shareable future of cities,596,1126431,Alex Steffen
399401,81388,76209,kathy_hannun_how_to_heat_your_home_without_hurting_the_planet,How to heat your home without hurting the planet,306,1624511,Kathy Hannun
399401,81388,80095,jean_baptiste_p_koehl_iceland_s_superpowered_underground_volcanoes,Iceland's superpowered underground volcanoes,302,535703,Jean-Baptiste P. Koehl
399401,81388,78378,clover_hogan_what_to_do_when_climate_change_feels_unstoppable,What to do when climate change feels unstoppable,744,1978386,Clover Hogan
399401,81388,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,1054,1722569,James Hansen
399401,81388,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,477,1331971,Alex Laskey
399401,81388,1207,alex_steffen_the_shareable_future_of_cities,The shareable future of cities,596,1126431,Alex Steffen
399587,81451,66924,ted_ed_the_surprising_effects_of_pregnancy,The surprising effects of pregnancy,325,11084019,TED-Ed
399587,81451,23972,craig_a_kohn_what_are_stem_cells,What are stem cells?,235,2068797,Craig A. Kohn
399587,81451,63775,prosanta_chakrabarty_what_can_dna_tests_really_tell_us_about_our_ancestry,What can DNA tests really tell us about our ancestry?,381,1305006,Prosanta Chakrabarty
399392,81387,64206,russell_wilson_my_secret_to_staying_focused_under_pressure,My secret to staying focused under pressure,362,2967378,Russell Wilson
399392,81387,78005,crystal_rasmussen_a_queer_journey_from_shame_to_self_love,A queer journey from shame to self-love,621,1660126,Crystal Rasmussen
399392,81387,55027,cara_e_yar_khan_the_beautiful_balance_between_courage_and_fear,The beautiful balance between courage and fear,585,2701040,Cara E. Yar Khan
399392,81387,1193,thandiwe_newton_embracing_otherness_embracing_myself,"Embracing otherness, embracing myself",818,3619666,Thandiwe Newton
399392,81387,1310,daniel_goldstein_the_battle_between_your_present_and_future_self,The battle between your present and future self,942,2870182,Daniel Goldstein
399392,81387,8227,tasha_eurich_increase_your_self_awareness_with_one_simple_fix,Increase your self-awareness with one simple fix,1038,5012998,Tasha Eurich
399387,81386,36659,samy_nour_younes_a_short_history_of_trans_people_s_long_fight_for_equality,A short history of trans people's long fight for equality,365,2140450,Samy Nour Younes
399387,81386,2433,ivan_coyote_why_we_need_gender_neutral_bathrooms,Why we need gender-neutral bathrooms,700,1823148,Ivan Coyote
399387,81386,3613,jackson_bird_how_to_talk_and_listen_to_transgender_people,How to talk (and listen) to transgender people,374,2036240,Jackson Bird
399387,81386,1961,geena_rocero_why_i_must_come_out,Why I must come out,585,3767846,Geena Rocero
399387,81386,972,tim_jackson_an_economic_reality_check,An economic reality check,1206,1210784,Tim Jackson
399387,81386,1374,paul_gilding_the_earth_is_full,The Earth is full,989,1601940,Paul Gilding
399389,81385,59980,france_villarta_the_gender_fluid_history_of_the_philippines,The gender-fluid history of the Philippines,641,2078048,France Villarta
399389,81385,48638,becca_mccharen_tran_fashion_that_celebrates_all_body_types_boldly_and_unapologetically,Fashion that celebrates all body types -- boldly and unapologetically,500,2027908,Becca McCharen-Tran
399389,81385,77213,jen_gunter_5_skin_health_myths_to_stop_believing_now,5 skin health myths to stop believing now,349,1704898,Jen Gunter
399389,81385,23713,rebecca_onie_what_americans_agree_on_when_it_comes_to_health,What Americans agree on when it comes to health,767,1859487,Rebecca Onie
399389,81385,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,1083,2411564,Rishi Manchanda
399389,81385,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,725,1468818,Vikram Patel
399238,81368,71355,moriba_jah_what_if_every_satellite_suddenly_disappeared,What if every satellite suddenly disappeared?,297,426335,Moriba Jah
399238,81368,67748,jean_francois_bastin_what_if_there_were_1_trillion_more_trees,What if there were 1 trillion more trees?,323,4013863,Jean-François Bastin
399238,81368,74296,joseph_goffman_whatever_happened_to_acid_rain,Whatever happened to acid rain?,320,2755543,Joseph Goffman
399531,81428,1232,geoff_mulgan_a_short_intro_to_the_studio_school,A short intro to the Studio School,359,852094,Geoff Mulgan
399531,81428,558,liz_coleman_a_call_to_reinvent_liberal_arts_education,A call to reinvent liberal arts education,1104,723042,Liz Coleman
399531,81428,233,dave_eggers_my_wish_once_upon_a_school,My wish: Once Upon a School,1455,1784518,Dave Eggers
399531,81428,1667,andreas_schleicher_use_data_to_build_better_schools,Use data to build better schools,1170,936193,Andreas Schleicher
399531,81428,1531,daphne_koller_what_we_re_learning_from_online_education,What we're learning from online education,1223,2987205,Daphne Koller
399531,81428,1913,anant_agarwal_why_massive_open_online_courses_still_matter,Why massive open online courses (still) matter,905,1702924,Anant Agarwal
399127,81338,1396,noel_bairey_merz_the_single_biggest_health_threat_women_face,The single biggest health threat women face,942,992582,Noel Bairey Merz
399127,81338,1910,paula_johnson_his_and_hers_health_care,His and hers ... health care,868,1288938,Paula Johnson
399127,81338,31377,akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks,A life-saving device that detects silent heart attacks,481,2005872,Akash Manoj
399127,81338,23713,rebecca_onie_what_americans_agree_on_when_it_comes_to_health,What Americans agree on when it comes to health,767,1859487,Rebecca Onie
399127,81338,1711,eric_dishman_health_care_should_be_a_team_sport,Health care should be a team sport,945,1283563,Eric Dishman
399127,81338,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,1083,2411564,Rishi Manchanda
398846,81258,76211,katie_mack_the_death_of_the_universe_and_what_it_means_for_life,The death of the universe -- and what it means for life,375,1614526,Katie Mack
398846,81258,53522,enrico_ramirez_ruiz_your_body_was_forged_in_the_spectacular_death_of_stars,Your body was forged in the spectacular death of stars,924,2256445,Enrico Ramirez-Ruiz
398846,81258,79767,emma_marris_are_wild_animals_really_wild,"Are wild animals really ""wild""?",834,1543861,Emma Marris
398846,81258,1426,brian_greene_is_our_universe_the_only_universe,Is our universe the only universe?,1290,7435582,Brian Greene
398846,81258,1139,sean_carroll_distant_time_and_the_hint_of_a_multiverse,Distant time and the hint of a multiverse,937,1867786,Sean Carroll
398846,81258,23880,james_gillies_dark_matter_the_matter_we_can_t_see,Dark matter: The matter we can't see,319,3184114,James Gillies
398748,81212,73261,lorenzo_garcia_amaya_why_do_we_like_hesitate_when_we_um_speak,"Why do we, like, hesitate when we, um, speak?",314,2472400,Lorenzo García-Amaya
398748,81212,65437,michael_corballis_evolution_s_great_mystery_language,Evolution's great mystery: Language,261,770018,Michael Corballis
398748,81212,63654,cameron_morin_what_do_all_languages_have_in_common,What do all languages have in common?,302,1030043,Cameron Morin
397787,80940,53669,mariana_mazzucato_what_is_economic_value_and_who_creates_it,"What is economic value, and who creates it?",1125,2638604,Mariana Mazzucato
397787,80940,48545,nick_hanauer_the_dirty_secret_of_capitalism_and_a_new_way_forward,The dirty secret of capitalism -- and a new way forward,1013,5885983,Nick Hanauer
397787,80940,79570,jonathan_smith_how_do_governments_create_money_out_of_thin_air,How do governments create money out of thin air?,278,1054238,Jonathan Smith
397787,80940,768,david_cameron_the_next_age_of_government,The next age of government,815,805242,David Cameron
397787,80940,1087,bill_gates_how_state_budgets_are_breaking_us_schools,How state budgets are breaking US schools,599,2151812,Bill Gates
397787,80940,1381,jennifer_pahlka_coding_a_better_government,Coding a better government,714,997996,Jennifer Pahlka
393218,79878,80104,kim_stanley_robinson_remembering_climate_change_a_message_from_the_year_2071,Remembering climate change ... a message from the year 2071,598,1792426,Kim Stanley Robinson
393218,79878,55042,dan_kwartler_why_should_you_read_dune_by_frank_herbert,"Why should you read ""Dune"" by Frank Herbert?",287,6938106,Dan Kwartler
393218,79878,81389,liam_young_planet_city_a_sci_fi_vision_of_an_astonishing_regenerative_future,Planet City -- a sci-fi vision of an astonishing regenerative future,582,2234451,Liam Young
